delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delay_status,delivery_time_hhmm,expected_time_hhmm,delay_hhmm,distance_category,delay_percentage,cost_per_km,rating_category,speed_kmph,weight_category
23084,thomas carter,delhivery,cosmetics,scooter,same day,north,cold,292.9,7.32,46.5,37.3,yes,delayed,3,1586.46,9.200000000000003,Delayed,46:30,37:18,09:12,Long,24.66,5.42,Average,6.3,Medium
23085,lisa bryant,xpressbees,fragile items,ev van,same day,east,rainy,92.2,39.14,16.1,17.2,no,delivered,5,678.42,-1.0999999999999979,On Time,16:06,17:12,-01:06,Short,-6.4,7.36,Excellent,5.73,Heavy
23086,mark harrell,delhivery,documents,bike,same day,north,rainy,222.0,23.41,38.3,30.2,yes,failed,1,1280.23,8.099999999999998,Delayed,38:18,30:12,08:06,Medium,26.82,5.77,Poor,5.8,Heavy
23087,melody ortiz,ekart,fragile items,scooter,express,west,hot,46.4,12.11,33.3,28.6,yes,delayed,2,318.33,4.699999999999996,Delayed,33:18,28:36,04:42,Short,16.43,6.86,Poor,1.39,Medium
23088,alexandra hayes,ecom express,furniture,scooter,two day,west,cold,283.7,20.4,15.3,16.4,no,delivered,3,1479.7,-1.0999999999999979,On Time,15:18,16:24,-01:06,Long,-6.71,5.22,Average,18.54,Heavy
23089,tabitha clark,shadowfax,fragile items,ev bike,express,west,clear,209.5,8.36,59.1,45.0,yes,delayed,3,1122.58,14.100000000000001,Delayed,59:06,45:00,14:06,Medium,31.33,5.36,Average,3.54,Medium
23090,bryan coleman,shadowfax,documents,ev bike,same day,north,rainy,210.2,46.89,45.0,29.0,yes,delayed,2,1291.67,16.0,Delayed,45:00,29:00,16:00,Medium,55.17,6.14,Poor,4.67,Heavy
23091,mitchell ross,amazon logistics,cosmetics,ev van,express,east,hot,74.8,27.65,51.1,31.5,yes,delayed,3,506.95,19.6,Delayed,51:06,31:30,19:36,Short,62.22,6.78,Average,1.46,Heavy
23092,matthew farmer,xpressbees,clothing,ev bike,express,south,hot,158.0,24.31,59.7,39.8,yes,delayed,2,912.93,19.900000000000006,Delayed,59:42,39:48,19:54,Medium,50.0,5.78,Poor,2.65,Heavy
23093,joshua moody,amazon logistics,clothing,van,standard,north,foggy,122.7,34.89,21.3,24.3,no,delivered,5,718.17,-3.0,On Time,21:18,24:18,-03:00,Medium,-12.35,5.85,Excellent,5.76,Heavy
23094,hannah weber,shadowfax,cosmetics,bike,same day,north,stormy,260.5,2.6,52.1,34.0,yes,delayed,3,1410.3,18.1,Delayed,52:06,34:00,18:06,Long,53.24,5.41,Average,5.0,Light
23095,herbert mcguire,fedex,cosmetics,ev van,same day,south,cold,197.2,6.98,27.4,27.7,no,delivered,5,1106.94,-0.3000000000000007,On Time,27:24,27:42,-00:18,Medium,-1.08,5.61,Excellent,7.2,Medium
23096,stephanie stone,blue dart,documents,ev bike,express,west,rainy,84.6,46.0,42.9,32.5,yes,delayed,3,611.0,10.399999999999999,Delayed,42:54,32:30,10:24,Short,32.0,7.22,Average,1.97,Heavy
23097,kimberly sharp,dhl,pharmacy,bike,same day,east,stormy,32.1,23.34,9.3,11.2,no,delivered,5,330.52,-1.8999999999999986,On Time,09:18,11:12,-01:54,Short,-16.96,10.3,Excellent,3.45,Heavy
23098,luis davis,xpressbees,automobile parts,ev van,standard,north,rainy,242.3,48.93,34.2,36.2,no,delivered,5,1358.29,-2.0,On Time,34:12,36:12,-02:00,Medium,-5.52,5.61,Excellent,7.08,Heavy
23099,karen hoffman,ekart,groceries,truck,two day,south,cold,20.7,25.23,48.9,50.1,no,delivered,5,179.19,-1.2000000000000028,On Time,48:54,50:06,-01:12,Short,-2.4,8.66,Excellent,0.42,Heavy
23100,stephen cowan,xpressbees,furniture,truck,standard,north,clear,139.1,22.24,24.7,25.9,no,delivered,3,762.22,-1.1999999999999993,On Time,24:42,25:54,-01:12,Medium,-4.63,5.48,Average,5.63,Heavy
23101,autumn norris,blue dart,clothing,van,same day,north,cold,194.8,10.56,26.0,27.5,no,delivered,4,1105.68,-1.5,On Time,26:00,27:30,-01:30,Medium,-5.45,5.68,Good,7.49,Medium
23102,cheryl stone,delhivery,furniture,scooter,express,central,foggy,180.7,24.79,49.0,42.1,yes,delayed,3,1027.87,6.899999999999999,Delayed,49:00,42:06,06:54,Medium,16.39,5.69,Average,3.69,Heavy
23103,stephen moreno,dhl,fragile items,van,standard,central,foggy,36.7,18.71,14.1,15.7,no,delivered,5,239.63,-1.5999999999999996,On Time,14:06,15:42,-01:36,Short,-10.19,6.53,Excellent,2.6,Heavy
23104,jason parker,ekart,pharmacy,bike,standard,north,rainy,194.6,7.18,30.7,31.5,no,delivered,5,994.54,-0.8000000000000007,On Time,30:42,31:30,-00:48,Medium,-2.54,5.11,Excellent,6.34,Medium
23105,matthew higgins,amazon logistics,clothing,van,express,east,foggy,72.8,2.07,34.8,31.3,yes,delayed,2,420.21,3.4999999999999964,Delayed,34:48,31:18,03:30,Short,11.18,5.77,Poor,2.09,Light
23106,brittney harris,dhl,cosmetics,bike,same day,central,cold,167.5,37.37,24.3,24.8,no,delivered,4,1049.61,-0.5,On Time,24:18,24:48,-00:30,Medium,-2.02,6.27,Good,6.89,Heavy
23107,mary acevedo,dhl,groceries,truck,two day,east,cold,75.3,2.3,54.7,55.5,no,delivered,4,383.4,-0.7999999999999972,On Time,54:42,55:30,-00:48,Short,-1.44,5.09,Good,1.38,Light
23108,melanie torres,dhl,electronics,scooter,two day,south,rainy,116.7,2.65,56.1,59.7,no,delivered,5,591.45,-3.6000000000000014,On Time,56:06,59:42,-03:36,Medium,-6.03,5.07,Excellent,2.08,Light
23109,alexandra freeman,ekart,pharmacy,truck,same day,north,clear,224.1,30.11,28.2,30.4,no,delivered,5,1310.83,-2.1999999999999993,On Time,28:12,30:24,-02:12,Medium,-7.24,5.85,Excellent,7.95,Heavy
23110,cynthia bernard,ecom express,documents,van,express,north,clear,76.8,21.39,45.6,31.7,yes,failed,1,498.17,13.900000000000002,Delayed,45:36,31:42,13:54,Short,43.85,6.49,Poor,1.68,Heavy
23111,shane lee,xpressbees,automobile parts,scooter,two day,central,foggy,255.8,40.73,11.5,13.6,no,delivered,5,1401.19,-2.0999999999999996,On Time,11:30,13:36,-02:06,Long,-15.44,5.48,Excellent,22.24,Heavy
23112,melissa spencer,blue dart,automobile parts,bike,two day,west,cold,136.7,29.66,1.5,1.7,no,delivered,4,772.48,-0.19999999999999996,On Time,01:30,01:42,-00:12,Medium,-11.76,5.65,Good,91.13,Heavy
23113,anthony bennett,blue dart,cosmetics,van,express,central,stormy,297.1,5.68,55.7,53.7,yes,delayed,3,1555.54,2.0,Delayed,55:42,53:42,02:00,Long,3.72,5.24,Average,5.33,Medium
23114,theresa ellis,delhivery,pharmacy,bike,express,central,rainy,183.5,27.23,55.8,42.4,yes,failed,1,1049.19,13.399999999999999,Delayed,55:48,42:24,13:24,Medium,31.6,5.72,Poor,3.29,Heavy
23115,bryan webb,ekart,documents,scooter,standard,south,foggy,48.8,39.39,16.6,16.9,no,delivered,4,362.17,-0.29999999999999716,On Time,16:36,16:54,-00:18,Short,-1.78,7.42,Good,2.94,Heavy
23116,christopher jones,shadowfax,electronics,van,standard,west,foggy,224.9,34.14,34.5,34.5,no,delivered,4,1226.92,0.0,On Time,34:30,34:30,00:00,Medium,0.0,5.46,Good,6.52,Heavy
23117,stephanie nunez,ecom express,electronics,truck,two day,north,clear,183.5,32.58,6.3,6.4,no,delivered,3,1015.24,-0.10000000000000053,On Time,06:18,06:24,-00:06,Medium,-1.56,5.53,Average,29.13,Heavy
23118,sharon duran,fedex,furniture,van,two day,west,cold,36.4,47.27,51.5,51.6,no,delivered,5,323.81,-0.10000000000000142,On Time,51:30,51:36,-00:06,Short,-0.19,8.9,Excellent,0.71,Heavy
23119,jimmy padilla,delhivery,documents,bike,express,west,rainy,21.5,30.8,39.3,26.2,yes,delayed,3,249.9,13.099999999999998,Delayed,39:18,26:12,13:06,Short,50.0,11.62,Average,0.55,Heavy
23120,diana lutz,delhivery,automobile parts,ev bike,two day,east,clear,247.6,13.22,11.8,12.8,no,delivered,5,1277.66,-1.0,On Time,11:48,12:48,-01:00,Medium,-7.81,5.16,Excellent,20.98,Medium
23121,tyler taylor,dhl,documents,van,standard,east,foggy,146.7,1.2,26.5,26.7,no,delivered,5,737.1,-0.1999999999999993,On Time,26:30,26:42,-00:12,Medium,-0.75,5.02,Excellent,5.54,Light
23122,veronica oconnor,ekart,clothing,truck,two day,east,stormy,208.4,22.02,7.1,8.8,no,delivered,3,1108.06,-1.700000000000001,On Time,07:06,08:48,-01:42,Medium,-19.32,5.32,Average,29.35,Heavy
23123,richard snyder,shadowfax,fragile items,ev van,same day,central,cold,150.8,22.9,22.8,23.1,no,delivered,3,922.7,-0.3000000000000007,On Time,22:48,23:06,-00:18,Medium,-1.3,6.12,Average,6.61,Heavy
23124,ronald mccormick,blue dart,fragile items,bike,same day,east,clear,248.5,3.61,45.7,32.8,yes,failed,2,1353.33,12.900000000000006,Delayed,45:42,32:48,12:54,Medium,39.33,5.45,Poor,5.44,Light
23125,sara martin,ekart,groceries,ev van,same day,east,stormy,49.2,34.99,30.6,12.9,yes,delayed,2,450.97,17.700000000000003,Delayed,30:36,12:54,17:42,Short,137.21,9.17,Poor,1.61,Heavy
23126,ronald yates,shadowfax,electronics,ev van,standard,south,stormy,34.2,19.26,13.6,15.4,no,delivered,3,228.78,-1.8000000000000007,On Time,13:36,15:24,-01:48,Short,-11.69,6.69,Average,2.51,Heavy
23127,emily parker,ekart,electronics,truck,express,central,rainy,117.4,22.28,40.5,35.7,yes,delayed,2,703.84,4.799999999999997,Delayed,40:30,35:42,04:48,Medium,13.45,6.0,Poor,2.9,Heavy
23128,matthew banks,dhl,furniture,bike,standard,north,rainy,156.4,3.05,24.9,27.6,no,delivered,5,791.15,-2.700000000000003,On Time,24:54,27:36,-02:42,Medium,-9.78,5.06,Excellent,6.28,Light
23129,carla reid dds,blue dart,fragile items,scooter,same day,west,rainy,186.3,6.97,36.8,26.6,yes,delayed,2,1052.41,10.199999999999996,Delayed,36:48,26:36,10:12,Medium,38.35,5.65,Poor,5.06,Medium
23130,brian hunt,delhivery,groceries,scooter,express,east,foggy,71.6,25.3,50.1,31.2,yes,delayed,2,483.9,18.900000000000002,Delayed,50:06,31:12,18:54,Short,60.58,6.76,Poor,1.43,Heavy
23131,keith kennedy,dhl,electronics,truck,express,south,stormy,227.6,8.86,59.5,46.8,yes,delayed,2,1214.58,12.700000000000003,Delayed,59:30,46:48,12:42,Medium,27.14,5.34,Poor,3.83,Medium
23132,shannon mason,ekart,groceries,ev bike,same day,east,foggy,220.9,45.17,32.7,30.1,yes,delayed,2,1340.01,2.6000000000000014,Delayed,32:42,30:06,02:36,Medium,8.64,6.07,Poor,6.76,Heavy
23133,anthony ramos,ecom express,electronics,van,two day,west,rainy,147.7,17.27,2.0,2.8,no,delivered,5,790.31,-0.7999999999999998,On Time,02:00,02:48,-00:48,Medium,-28.57,5.35,Excellent,73.85,Heavy
23134,nicholas obrien ii,ecom express,groceries,van,two day,south,rainy,142.2,38.56,0.9,2.2,no,delivered,5,826.68,-1.3000000000000003,On Time,00:54,02:12,-01:18,Medium,-59.09,5.81,Excellent,158.0,Heavy
23135,molly hester,dhl,furniture,bike,two day,south,clear,215.7,32.96,9.0,9.6,no,delivered,5,1177.38,-0.5999999999999996,On Time,09:00,09:36,-00:36,Medium,-6.25,5.46,Excellent,23.97,Heavy
23136,eugene turner,ekart,cosmetics,ev van,standard,central,foggy,297.1,6.76,40.0,41.7,no,delivered,4,1516.28,-1.7000000000000028,On Time,40:00,41:42,-01:42,Long,-4.08,5.1,Good,7.43,Medium
23137,terry walls,dhl,electronics,ev van,same day,east,clear,114.2,28.54,17.9,19.4,no,delivered,3,756.62,-1.5,On Time,17:54,19:24,-01:30,Medium,-7.73,6.63,Average,6.38,Heavy
23138,richard brewer,shadowfax,furniture,bike,same day,central,hot,83.0,30.01,15.4,16.3,no,delivered,4,605.03,-0.9000000000000004,On Time,15:24,16:18,-00:54,Short,-5.52,7.29,Good,5.39,Heavy
23139,vanessa nelson,dhl,clothing,scooter,standard,south,hot,144.7,42.47,24.1,26.5,no,delivered,5,850.91,-2.3999999999999986,On Time,24:06,26:30,-02:24,Medium,-9.06,5.88,Excellent,6.0,Heavy
23140,steven mitchell,xpressbees,furniture,ev van,standard,central,stormy,74.5,25.56,18.0,19.4,no,delivered,5,449.18,-1.3999999999999986,On Time,18:00,19:24,-01:24,Short,-7.22,6.03,Excellent,4.14,Heavy
23141,brett neal,ecom express,automobile parts,van,same day,east,cold,18.9,14.5,9.8,9.9,no,delivered,4,238.0,-0.09999999999999964,On Time,09:48,09:54,-00:06,Short,-1.01,12.59,Good,1.93,Medium
23142,kelly howard,dhl,cosmetics,truck,express,south,stormy,286.0,26.81,8.3,52.6,yes,delayed,2,1560.43,-44.3,On Time,08:18,52:36,-44:18,Long,-84.22,5.46,Poor,34.46,Heavy
23143,alvin wilson,blue dart,fragile items,truck,two day,west,stormy,106.3,41.84,57.8,58.6,no,delivered,5,657.02,-0.8000000000000043,On Time,57:48,58:36,-00:48,Medium,-1.37,6.18,Excellent,1.84,Heavy
23144,beverly hill,blue dart,electronics,truck,two day,central,stormy,153.7,7.7,58.8,3.4,no,delivered,5,791.6,55.4,Delayed,58:48,03:24,55:24,Medium,1629.41,5.15,Excellent,2.61,Medium
23145,maria maxwell,amazon logistics,cosmetics,ev van,standard,south,rainy,31.8,18.49,14.0,15.2,no,delivered,4,214.47,-1.1999999999999993,On Time,14:00,15:12,-01:12,Short,-7.89,6.74,Good,2.27,Heavy
23146,ana mahoney,dhl,fragile items,van,standard,central,foggy,221.0,26.65,33.8,34.1,no,delivered,3,1184.95,-0.30000000000000426,On Time,33:48,34:06,-00:18,Medium,-0.88,5.36,Average,6.54,Heavy
23147,bobby hunter,ekart,cosmetics,ev bike,express,south,rainy,144.7,27.72,43.7,38.5,yes,delayed,3,856.66,5.200000000000003,Delayed,43:42,38:30,05:12,Medium,13.51,5.92,Average,3.31,Heavy
23148,cynthia harris,shadowfax,fragile items,van,two day,central,foggy,54.2,47.94,52.5,53.4,no,delivered,3,414.82,-0.8999999999999986,On Time,52:30,53:24,-00:54,Short,-1.69,7.65,Average,1.03,Heavy
23149,james manning,ecom express,electronics,scooter,two day,east,rainy,80.0,47.57,54.6,56.0,no,delivered,5,542.71,-1.3999999999999986,On Time,54:36,56:00,-01:24,Short,-2.5,6.78,Excellent,1.47,Heavy
23150,brittany wood,dhl,cosmetics,bike,same day,east,rainy,185.2,19.72,22.4,26.5,no,delivered,5,1085.16,-4.100000000000001,On Time,22:24,26:30,-04:06,Medium,-15.47,5.86,Excellent,8.27,Heavy
23151,christopher haas,ekart,fragile items,ev bike,two day,south,rainy,258.8,40.38,11.3,13.9,no,delivered,4,1415.14,-2.5999999999999996,On Time,11:18,13:54,-02:36,Long,-18.71,5.47,Good,22.9,Heavy
23152,kim dean,amazon logistics,documents,truck,same day,north,clear,33.3,3.36,8.4,11.3,no,delivered,5,276.58,-2.9000000000000004,On Time,08:24,11:18,-02:54,Short,-25.66,8.31,Excellent,3.96,Light
23153,stacey thomas,delhivery,furniture,ev van,two day,north,stormy,57.3,27.57,51.4,53.7,no,delivered,5,369.21,-2.3000000000000043,On Time,51:24,53:42,-02:18,Short,-4.28,6.44,Excellent,1.11,Heavy
23154,brian roberts,amazon logistics,groceries,scooter,standard,north,clear,259.1,9.38,35.1,37.9,no,delivered,5,1323.64,-2.799999999999997,On Time,35:06,37:54,-02:48,Long,-7.39,5.11,Excellent,7.38,Medium
23155,anna andersen,fedex,electronics,ev bike,express,west,cold,219.9,1.86,4.7,46.0,yes,delayed,2,1155.08,-41.3,On Time,04:42,46:00,-41:18,Medium,-89.78,5.25,Poor,46.79,Light
23156,natasha carter,delhivery,clothing,bike,standard,west,stormy,278.2,45.91,37.2,39.8,no,delivered,4,1528.73,-2.5999999999999943,On Time,37:12,39:48,-02:36,Long,-6.53,5.5,Good,7.48,Heavy
23157,regina ramos,ekart,documents,bike,standard,east,rainy,48.1,48.31,15.4,16.8,no,delivered,3,385.43,-1.4000000000000004,On Time,15:24,16:48,-01:24,Short,-8.33,8.01,Average,3.12,Heavy
23158,kathryn giles,xpressbees,electronics,truck,standard,central,cold,197.1,48.35,31.2,31.7,no,delivered,4,1130.55,-0.5,On Time,31:12,31:42,-00:30,Medium,-1.58,5.74,Good,6.32,Heavy
23159,richard reynolds,xpressbees,furniture,truck,standard,central,foggy,70.4,43.13,17.9,19.0,no,delivered,4,481.39,-1.1000000000000014,On Time,17:54,19:00,-01:06,Short,-5.79,6.84,Good,3.93,Heavy
23160,erica alvarez,blue dart,electronics,truck,two day,east,stormy,91.5,8.74,55.2,57.2,no,delivered,3,483.72,-2.0,On Time,55:12,57:12,-02:00,Short,-3.5,5.29,Average,1.66,Medium
23161,stephanie li,shadowfax,electronics,ev van,same day,west,stormy,162.1,6.27,34.0,24.2,yes,delayed,2,929.31,9.8,Delayed,34:00,24:12,09:48,Medium,40.5,5.73,Poor,4.77,Medium
23162,jillian giles,ecom express,pharmacy,ev van,express,north,cold,115.4,3.66,34.8,35.5,no,delivered,3,637.98,-0.7000000000000028,On Time,34:48,35:30,-00:42,Medium,-1.97,5.53,Average,3.32,Light
23163,patricia adkins,xpressbees,documents,scooter,two day,east,foggy,170.8,24.68,3.1,5.1,no,delivered,5,928.04,-1.9999999999999996,On Time,03:06,05:06,-02:00,Medium,-39.22,5.43,Excellent,55.1,Heavy
23164,jill washington,xpressbees,groceries,scooter,same day,east,hot,115.7,47.87,13.8,19.6,no,delivered,3,822.11,-5.800000000000001,On Time,13:48,19:36,-05:48,Medium,-29.59,7.11,Average,8.38,Heavy
23165,samuel duran,blue dart,groceries,truck,express,south,clear,226.0,44.81,56.8,46.6,yes,delayed,2,1314.43,10.199999999999996,Delayed,56:48,46:36,10:12,Medium,21.89,5.82,Poor,3.98,Heavy
23166,robin richardson,shadowfax,furniture,ev van,express,south,clear,71.6,35.51,45.4,31.2,yes,delayed,2,514.53,14.2,Delayed,45:24,31:12,14:12,Short,45.51,7.19,Poor,1.58,Heavy
23167,gerald costa,xpressbees,furniture,ev bike,express,north,clear,22.6,43.08,37.6,26.3,yes,delayed,3,292.24,11.3,Delayed,37:36,26:18,11:18,Short,42.97,12.93,Average,0.6,Heavy
23168,amber lane,delhivery,clothing,bike,express,east,cold,235.4,46.76,44.3,47.5,no,delivered,5,1367.28,-3.200000000000003,On Time,44:18,47:30,-03:12,Medium,-6.74,5.81,Excellent,5.31,Heavy
23169,danielle benson,ekart,electronics,truck,two day,east,stormy,268.5,39.26,14.0,14.8,no,delivered,4,1460.28,-0.8000000000000007,On Time,14:00,14:48,-00:48,Long,-5.41,5.44,Good,19.18,Heavy
23170,gerald wall,amazon logistics,groceries,van,two day,north,foggy,247.1,47.22,11.2,12.7,no,delivered,4,1377.16,-1.5,On Time,11:12,12:42,-01:30,Medium,-11.81,5.57,Good,22.06,Heavy
23171,adam riddle,ecom express,pharmacy,bike,standard,east,stormy,134.7,47.27,24.2,25.5,no,delivered,4,815.31,-1.3000000000000007,On Time,24:12,25:30,-01:18,Medium,-5.1,6.05,Good,5.57,Heavy
23172,dennis keller,blue dart,cosmetics,ev bike,same day,south,foggy,133.8,20.08,20.5,21.4,no,delivered,5,829.24,-0.8999999999999986,On Time,20:30,21:24,-00:54,Medium,-4.21,6.2,Excellent,6.53,Heavy
23173,lindsay gibson,xpressbees,clothing,scooter,standard,east,stormy,93.3,2.35,19.5,21.3,no,delivered,3,473.55,-1.8000000000000007,On Time,19:30,21:18,-01:48,Short,-8.45,5.08,Average,4.78,Light
23174,gregory ochoa,fedex,electronics,ev bike,two day,central,stormy,140.7,11.97,59.3,2.1,no,delivered,3,739.41,57.199999999999996,Delayed,59:18,02:06,57:12,Medium,2723.81,5.26,Average,2.37,Medium
23175,zachary brown,shadowfax,pharmacy,truck,two day,east,hot,11.4,47.94,46.4,49.1,no,delivered,5,200.82,-2.700000000000003,On Time,46:24,49:06,-02:42,Short,-5.5,17.62,Excellent,0.25,Heavy
23176,amber green,fedex,automobile parts,van,same day,west,stormy,201.4,12.79,27.3,28.1,no,delivered,5,1145.37,-0.8000000000000007,On Time,27:18,28:06,-00:48,Medium,-2.85,5.69,Excellent,7.38,Medium
23177,sandra lyons,amazon logistics,documents,scooter,same day,south,rainy,211.3,10.11,28.8,29.1,no,delivered,3,1186.83,-0.3000000000000007,On Time,28:48,29:06,-00:18,Medium,-1.03,5.62,Average,7.34,Medium
23178,jennifer sullivan,fedex,electronics,scooter,two day,central,rainy,245.5,32.33,10.1,12.6,no,delivered,3,1324.49,-2.5,On Time,10:06,12:36,-02:30,Medium,-19.84,5.4,Average,24.31,Heavy
23179,autumn phillips,shadowfax,groceries,van,two day,east,foggy,194.1,4.58,6.0,7.4,no,delivered,4,984.24,-1.4000000000000004,On Time,06:00,07:24,-01:24,Medium,-18.92,5.07,Good,32.35,Light
23180,dennis payne phd,xpressbees,pharmacy,ev bike,two day,south,cold,54.2,43.89,52.8,53.4,no,delivered,4,402.67,-0.6000000000000014,On Time,52:48,53:24,-00:36,Short,-1.12,7.43,Good,1.03,Heavy
23181,gina pollard,fedex,pharmacy,van,two day,north,foggy,257.7,15.25,12.5,13.8,no,delivered,4,1334.25,-1.3000000000000007,On Time,12:30,13:48,-01:18,Long,-9.42,5.18,Good,20.62,Heavy
23182,jessica reed,amazon logistics,clothing,bike,same day,central,foggy,113.2,43.38,18.2,19.3,no,delivered,5,796.14,-1.1000000000000014,On Time,18:12,19:18,-01:06,Medium,-5.7,7.03,Excellent,6.22,Heavy
23183,jacob prince,ekart,pharmacy,bike,two day,east,rainy,192.3,24.09,3.9,7.2,no,delivered,4,1033.77,-3.3000000000000003,On Time,03:54,07:12,-03:18,Medium,-45.83,5.38,Good,49.31,Heavy
23184,holly martin,ecom express,groceries,scooter,two day,north,clear,64.8,24.45,51.9,54.5,no,delivered,4,397.35,-2.6000000000000014,On Time,51:54,54:30,-02:36,Short,-4.77,6.13,Good,1.25,Heavy
23185,marie wagner,xpressbees,electronics,truck,express,east,hot,123.5,26.84,35.1,36.4,no,delivered,5,748.02,-1.2999999999999972,On Time,35:06,36:24,-01:18,Medium,-3.57,6.06,Excellent,3.52,Heavy
23186,dr. shannon mahoney,ecom express,automobile parts,scooter,same day,south,cold,189.1,22.4,23.8,26.9,no,delivered,4,1112.7,-3.099999999999998,On Time,23:48,26:54,-03:06,Medium,-11.52,5.88,Good,7.95,Heavy
23187,julie hartman,dhl,furniture,ev van,same day,west,rainy,197.2,0.67,43.5,27.7,yes,delayed,3,1087.47,15.8,Delayed,43:30,27:42,15:48,Medium,57.04,5.51,Average,4.53,Light
23188,maureen nixon,fedex,documents,scooter,two day,north,rainy,91.9,41.46,54.9,57.2,no,delivered,4,583.88,-2.3000000000000043,On Time,54:54,57:12,-02:18,Short,-4.02,6.35,Good,1.67,Heavy
23189,brian nixon,delhivery,fragile items,van,same day,west,stormy,179.5,33.11,22.6,26.0,no,delivered,4,1096.83,-3.3999999999999986,On Time,22:36,26:00,-03:24,Medium,-13.08,6.11,Good,7.94,Heavy
23190,carol dixon,ecom express,fragile items,van,same day,north,cold,3.6,12.06,7.8,8.4,no,delivered,4,147.18,-0.6000000000000005,On Time,07:48,08:24,-00:36,Short,-7.14,40.88,Good,0.46,Medium
23191,april hull,amazon logistics,clothing,scooter,two day,west,foggy,178.5,23.02,5.0,5.8,no,delivered,5,961.56,-0.7999999999999998,On Time,05:00,05:48,-00:48,Medium,-13.79,5.39,Excellent,35.7,Heavy
23192,melissa reynolds,ekart,automobile parts,ev van,standard,south,cold,272.3,40.3,39.2,39.2,no,delivered,4,1482.4,0.0,On Time,39:12,39:12,00:00,Long,0.0,5.44,Good,6.95,Heavy
23193,sheila mueller,delhivery,furniture,scooter,standard,central,rainy,159.8,49.26,26.9,28.0,no,delivered,5,946.78,-1.1000000000000014,On Time,26:54,28:00,-01:06,Medium,-3.93,5.92,Excellent,5.94,Heavy
23194,erica knapp,xpressbees,documents,bike,express,east,cold,132.5,18.72,41.6,37.2,yes,delayed,3,768.66,4.399999999999999,Delayed,41:36,37:12,04:24,Medium,11.83,5.8,Average,3.19,Heavy
23195,anthony everett,xpressbees,furniture,truck,same day,north,rainy,141.7,32.2,35.0,22.2,yes,delayed,2,905.1,12.8,Delayed,35:00,22:12,12:48,Medium,57.66,6.39,Poor,4.05,Heavy
23196,sandra alvarez,fedex,clothing,truck,express,central,clear,26.9,35.51,42.2,26.7,yes,failed,2,291.03,15.500000000000004,Delayed,42:12,26:42,15:30,Short,58.05,10.82,Poor,0.64,Heavy
23197,gavin howell,blue dart,fragile items,van,two day,central,foggy,126.9,5.54,58.5,0.7,no,delivered,4,651.12,57.8,Delayed,58:30,00:42,57:48,Medium,8257.14,5.13,Good,2.17,Medium
23198,tiffany nielsen,ecom express,documents,van,standard,south,rainy,248.9,14.29,33.2,36.9,no,delivered,5,1287.37,-3.6999999999999957,On Time,33:12,36:54,-03:42,Medium,-10.03,5.17,Excellent,7.5,Medium
23199,laura neal,dhl,groceries,ev van,express,south,rainy,282.5,46.04,59.4,52.2,yes,delayed,3,1600.62,7.199999999999996,Delayed,59:24,52:12,07:12,Long,13.79,5.67,Average,4.76,Heavy
23200,nathan cherry,xpressbees,electronics,van,standard,north,foggy,54.8,22.37,16.4,17.5,no,delivered,4,341.11,-1.1000000000000014,On Time,16:24,17:30,-01:06,Short,-6.29,6.22,Good,3.34,Heavy
23201,charles baxter,amazon logistics,automobile parts,truck,same day,west,hot,209.3,13.32,28.0,28.9,no,delivered,5,1186.46,-0.8999999999999986,On Time,28:00,28:54,-00:54,Medium,-3.11,5.67,Excellent,7.48,Medium
23202,jordan lynch,fedex,documents,ev van,express,east,hot,153.5,28.66,37.7,39.4,no,delivered,5,903.48,-1.6999999999999957,On Time,37:42,39:24,-01:42,Medium,-4.31,5.89,Excellent,4.07,Heavy
23203,chad rojas,delhivery,pharmacy,van,standard,north,stormy,282.3,12.03,39.3,40.2,no,delivered,5,1447.59,-0.9000000000000057,On Time,39:18,40:12,-00:54,Long,-2.24,5.13,Excellent,7.18,Medium
23204,jamie solomon,amazon logistics,groceries,truck,same day,west,rainy,136.9,40.01,28.9,21.7,yes,delayed,2,904.53,7.199999999999999,Delayed,28:54,21:42,07:12,Medium,33.18,6.61,Poor,4.74,Heavy
23205,jessica porter,xpressbees,pharmacy,van,standard,south,hot,66.6,46.25,16.4,18.7,no,delivered,4,471.75,-2.3000000000000007,On Time,16:24,18:42,-02:18,Short,-12.3,7.08,Good,4.06,Heavy
23206,jamie martin,ecom express,pharmacy,truck,two day,south,cold,14.5,32.78,48.4,49.4,no,delivered,4,170.84,-1.0,On Time,48:24,49:24,-01:00,Short,-2.02,11.78,Good,0.3,Heavy
23207,joanne olsen,shadowfax,documents,truck,standard,central,clear,225.6,32.91,34.2,34.6,no,delivered,3,1226.73,-0.3999999999999986,On Time,34:12,34:36,-00:24,Medium,-1.16,5.44,Average,6.6,Heavy
23208,jessica dunlap,ecom express,groceries,ev van,express,west,rainy,216.1,16.82,1.9,45.6,yes,delayed,2,1180.96,-43.7,On Time,01:54,45:36,-43:42,Medium,-95.83,5.46,Poor,113.74,Heavy
23209,martin phillips,amazon logistics,pharmacy,scooter,same day,north,cold,278.0,25.62,38.8,35.8,yes,delayed,2,1566.86,3.0,Delayed,38:48,35:48,03:00,Long,8.38,5.64,Poor,7.16,Heavy
